date,league,season,home_team,away_team,home_goals,away_goals,result,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_corners,away_corners,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,odds_home,odds_draw,odds_away,source_file
2023-01-01,Premier League,22-23,Nott'm Forest,Chelsea,1,1,D,12.0,7.0,5.0,2.0,1.0,2.0,16.0,14.0,2.0,2.0,0.0,0.0,5.0,3.8,1.7,Premier League\22-23.csv
2023-01-01,Premier League,22-23,Tottenham,Aston Villa,0,2,A,6.0,13.0,2.0,4.0,5.0,3.0,15.0,10.0,4.0,3.0,0.0,0.0,1.67,4.0,5.0,Premier League\22-23.csv
2023-01-02,Ligue 1,22-23,Lille,Reims,1,1,D,14.0,9.0,5.0,6.0,5.0,1.0,8.0,12.0,1.0,1.0,0.0,0.0,1.65,4.0,5.25,Le Championnat\22-23.csv
2023-01-02,Ligue 1,22-23,Montpellier,Marseille,1,2,A,8.0,18.0,1.0,9.0,5.0,7.0,10.0,14.0,2.0,2.0,0.0,1.0,4.5,4.0,1.73,Le Championnat\22-23.csv
2023-01-02,Ligue 1,22-23,Rennes,Nice,2,1,H,20.0,7.0,5.0,3.0,5.0,2.0,16.0,7.0,1.0,1.0,0.0,0.0,1.8,4.0,4.0,Le Championnat\22-23.csv
2023-01-02,Ligue 1,22-23,Strasbourg,Troyes,2,3,A,17.0,9.0,7.0,5.0,3.0,1.0,10.0,12.0,1.0,2.0,0.0,0.0,1.8,3.8,4.33,Le Championnat\22-23.csv
2023-01-02,Premier League,22-23,Brentford,Liverpool,3,1,H,10.0,16.0,7.0,6.0,4.0,9.0,5.0,8.0,1.0,3.0,0.0,0.0,5.5,4.33,1.55,Premier League\22-23.csv
2023-01-03,Premier League,22-23,Arsenal,Newcastle,0,0,D,17.0,8.0,4.0,1.0,5.0,5.0,10.0,16.0,4.0,4.0,0.0,0.0,1.8,3.8,4.33,Premier League\22-23.csv
2023-01-03,Premier League,22-23,Everton,Brighton,1,4,A,10.0,19.0,4.0,8.0,5.0,2.0,8.0,10.0,3.0,1.0,0.0,0.0,3.5,3.5,2.1,Premier League\22-23.csv
2023-01-03,Premier League,22-23,Leicester,Fulham,0,1,A,15.0,11.0,6.0,2.0,6.0,3.0,12.0,11.0,2.0,6.0,0.0,0.0,2.2,3.6,3.1,Premier League\22-23.csv
2023-01-03,Premier League,22-23,Man United,Bournemouth,3,0,H,18.0,7.0,6.0,4.0,6.0,5.0,13.0,7.0,0.0,3.0,0.0,0.0,1.29,5.5,11.0,Premier League\22-23.csv
2023-01-04,Premier League,22-23,Aston Villa,Wolves,1,1,D,13.0,10.0,4.0,3.0,7.0,8.0,6.0,12.0,1.0,3.0,0.0,0.0,1.95,3.6,4.0,Premier League\22-23.csv
2023-01-04,Premier League,22-23,Crystal Palace,Tottenham,0,4,A,19.0,14.0,4.0,6.0,10.0,4.0,11.0,8.0,1.0,2.0,0.0,0.0,3.4,3.5,2.15,Premier League\22-23.csv
2023-01-04,Premier League,22-23,Leeds,West Ham,2,2,D,14.0,15.0,6.0,2.0,8.0,1.0,11.0,18.0,3.0,1.0,0.0,0.0,2.6,3.5,2.6,Premier League\22-23.csv
2023-01-04,Premier League,22-23,Southampton,Nott'm Forest,0,1,A,8.0,11.0,0.0,1.0,6.0,2.0,14.0,17.0,2.0,2.0,0.0,0.0,2.0,3.5,3.8,Premier League\22-23.csv
2023-01-04,Serie A,22-23,Cremonese,Juventus,0,1,A,13.0,19.0,3.0,8.0,3.0,8.0,12.0,12.0,5.0,3.0,0.0,0.0,4.75,3.8,1.67,Seire\22-23.csv
2023-01-04,Serie A,22-23,Fiorentina,Monza,1,1,D,22.0,10.0,6.0,3.0,9.0,1.0,11.0,13.0,1.0,3.0,0.0,0.0,1.7,3.8,4.75,Seire\22-23.csv
2023-01-04,Serie A,22-23,Inter,Napoli,1,0,H,6.0,9.0,1.0,2.0,5.0,4.0,12.0,7.0,3.0,2.0,0.0,0.0,2.25,3.4,3.1,Seire\22-23.csv
2023-01-04,Serie A,22-23,Lecce,Lazio,2,1,H,11.0,8.0,4.0,2.0,4.0,3.0,16.0,13.0,3.0,2.0,0.0,0.0,3.6,3.3,2.05,Seire\22-23.csv
2023-01-04,Serie A,22-23,Roma,Bologna,1,0,H,14.0,10.0,4.0,2.0,3.0,3.0,10.0,10.0,2.0,3.0,0.0,0.0,1.6,3.8,5.5,Seire\22-23.csv
2023-01-04,Serie A,22-23,Salernitana,Milan,1,2,A,8.0,16.0,1.0,10.0,6.0,2.0,21.0,13.0,4.0,1.0,0.0,0.0,7.0,4.33,1.45,Seire\22-23.csv
2023-01-04,Serie A,22-23,Sassuolo,Sampdoria,1,2,A,16.0,9.0,4.0,4.0,9.0,1.0,16.0,19.0,2.0,3.0,0.0,0.0,1.73,3.75,4.75,Seire\22-23.csv
2023-01-04,Serie A,22-23,Spezia,Atalanta,2,2,D,7.0,19.0,3.0,3.0,3.0,8.0,11.0,11.0,3.0,3.0,0.0,0.0,4.75,3.8,1.67,Seire\22-23.csv
2023-01-04,Serie A,22-23,Torino,Verona,1,1,D,9.0,10.0,3.0,2.0,6.0,3.0,7.0,17.0,1.0,1.0,0.0,0.0,1.83,3.4,4.5,Seire\22-23.csv
2023-01-04,Serie A,22-23,Udinese,Empoli,1,1,D,21.0,6.0,3.0,1.0,8.0,1.0,15.0,14.0,2.0,3.0,0.0,1.0,1.6,4.2,5.75,Seire\22-23.csv
2023-01-05,Premier League,22-23,Chelsea,Man City,0,1,A,8.0,12.0,2.0,3.0,3.0,2.0,9.0,9.0,2.0,0.0,0.0,0.0,5.0,4.0,1.67,Premier League\22-23.csv
2023-01-06,La Liga,22-23,Elche,Celta,0,1,A,13.0,14.0,5.0,7.0,8.0,4.0,15.0,15.0,3.0,1.0,1.0,0.0,4.0,3.25,1.95,La Liga Primera Division\22-23.csv
2023-01-06,La Liga,22-23,Valencia,Cadiz,0,1,A,11.0,6.0,2.0,2.0,13.0,2.0,14.0,21.0,5.0,6.0,0.0,0.0,1.57,4.0,5.75,La Liga Primera Division\22-23.csv
2023-01-07,La Liga,22-23,Espanol,Girona,2,2,D,12.0,12.0,6.0,5.0,5.0,2.0,13.0,16.0,3.0,2.0,0.0,0.0,2.25,3.4,3.2,La Liga Primera Division\22-23.csv
2023-01-07,La Liga,22-23,Mallorca,Valladolid,1,0,H,13.0,9.0,4.0,1.0,6.0,2.0,14.0,17.0,2.0,3.0,0.0,0.0,1.95,3.3,4.2,La Liga Primera Division\22-23.csv
2023-01-07,La Liga,22-23,Villarreal,Real Madrid,2,1,H,17.0,13.0,5.0,3.0,6.0,5.0,13.0,6.0,4.0,1.0,0.0,0.0,3.25,3.8,2.05,La Liga Primera Division\22-23.csv
2023-01-07,Serie A,22-23,Fiorentina,Sassuolo,2,1,H,14.0,17.0,5.0,4.0,6.0,3.0,14.0,9.0,4.0,3.0,0.0,0.0,1.7,3.8,5.0,Seire\22-23.csv
2023-01-07,Serie A,22-23,Juventus,Udinese,1,0,H,14.0,11.0,4.0,3.0,6.0,4.0,16.0,13.0,1.0,2.0,0.0,0.0,1.75,3.8,4.5,Seire\22-23.csv
2023-01-07,Serie A,22-23,Monza,Inter,2,2,D,13.0,11.0,4.0,3.0,3.0,5.0,14.0,20.0,0.0,3.0,0.0,0.0,5.75,4.33,1.55,Seire\22-23.csv
2023-01-08,La Liga,22-23,Almeria,Sociedad,0,2,A,6.0,9.0,1.0,6.0,4.0,2.0,13.0,14.0,1.0,0.0,0.0,0.0,4.2,3.3,1.95,La Liga Primera Division\22-23.csv
2023-01-08,La Liga,22-23,Ath Madrid,Barcelona,0,1,A,20.0,10.0,5.0,2.0,7.0,4.0,8.0,16.0,2.0,3.0,1.0,1.0,3.1,3.4,2.3,La Liga Primera Division\22-23.csv
2023-01-08,La Liga,22-23,Sevilla,Getafe,2,1,H,11.0,11.0,5.0,2.0,4.0,4.0,13.0,16.0,3.0,3.0,0.0,0.0,1.75,3.4,5.25,La Liga Primera Division\22-23.csv
2023-01-08,La Liga,22-23,Vallecano,Betis,1,2,A,15.0,14.0,3.0,3.0,5.0,7.0,10.0,16.0,3.0,2.0,0.0,0.0,2.3,3.3,3.2,La Liga Primera Division\22-23.csv
2023-01-08,Serie A,22-23,Lazio,Empoli,2,2,D,18.0,5.0,4.0,2.0,10.0,3.0,17.0,10.0,4.0,1.0,0.0,0.0,1.53,4.2,6.0,Seire\22-23.csv
2023-01-08,Serie A,22-23,Milan,Roma,2,2,D,12.0,12.0,5.0,3.0,3.0,4.0,19.0,13.0,4.0,7.0,0.0,0.0,1.83,3.6,4.33,Seire\22-23.csv
2023-01-08,Serie A,22-23,Salernitana,Torino,1,1,D,11.0,23.0,4.0,8.0,6.0,7.0,10.0,15.0,2.0,3.0,0.0,0.0,3.7,3.2,2.15,Seire\22-23.csv
2023-01-08,Serie A,22-23,Sampdoria,Napoli,0,2,A,9.0,24.0,2.0,8.0,2.0,5.0,15.0,12.0,3.0,2.0,1.0,0.0,8.0,4.75,1.4,Seire\22-23.csv
2023-01-08,Serie A,22-23,Spezia,Lecce,0,0,D,10.0,15.0,2.0,4.0,5.0,7.0,14.0,15.0,0.0,1.0,0.0,0.0,2.6,3.1,2.9,Seire\22-23.csv
2023-01-09,La Liga,22-23,Ath Bilbao,Osasuna,0,0,D,17.0,3.0,3.0,1.0,14.0,1.0,8.0,13.0,0.0,1.0,0.0,0.0,1.67,3.6,5.75,La Liga Primera Division\22-23.csv
2023-01-09,Serie A,22-23,Bologna,Atalanta,1,2,A,12.0,7.0,3.0,3.0,4.0,0.0,16.0,15.0,3.0,2.0,0.0,0.0,3.4,3.4,2.15,Seire\22-23.csv
2023-01-09,Serie A,22-23,Verona,Cremonese,2,0,H,9.0,15.0,4.0,5.0,3.0,5.0,16.0,11.0,3.0,4.0,0.0,0.0,2.05,3.3,3.8,Seire\22-23.csv
2023-01-11,Ligue 1,22-23,Ajaccio,Reims,0,1,A,11.0,9.0,1.0,3.0,2.0,2.0,20.0,22.0,3.0,3.0,0.0,0.0,3.1,3.1,2.5,Le Championnat\22-23.csv
2023-01-11,Ligue 1,22-23,Auxerre,Toulouse,0,5,A,19.0,9.0,4.0,7.0,7.0,4.0,22.0,13.0,3.0,1.0,0.0,0.0,2.75,3.3,2.6,Le Championnat\22-23.csv
2023-01-11,Ligue 1,22-23,Brest,Lille,0,0,D,5.0,11.0,0.0,4.0,0.0,8.0,15.0,12.0,0.0,1.0,0.0,0.0,4.0,3.6,1.91,Le Championnat\22-23.csv
2023-01-11,Ligue 1,22-23,Clermont,Rennes,2,1,H,11.0,9.0,5.0,2.0,4.0,1.0,12.0,13.0,0.0,2.0,0.0,2.0,4.2,3.5,1.91,Le Championnat\22-23.csv
2023-01-11,Ligue 1,22-23,Lorient,Monaco,2,2,D,8.0,16.0,6.0,4.0,3.0,4.0,8.0,13.0,1.0,1.0,0.0,0.0,3.8,3.75,1.91,Le Championnat\22-23.csv
2023-01-11,Ligue 1,22-23,Nantes,Lyon,0,0,D,13.0,10.0,5.0,6.0,6.0,1.0,12.0,15.0,2.0,3.0,0.0,0.0,3.3,3.4,2.2,Le Championnat\22-23.csv
2023-01-11,Ligue 1,22-23,Nice,Montpellier,6,1,H,16.0,4.0,10.0,2.0,3.0,4.0,16.0,17.0,1.0,1.0,0.0,0.0,1.8,3.6,4.5,Le Championnat\22-23.csv
2023-01-11,Ligue 1,22-23,Paris SG,Angers,2,0,H,9.0,6.0,6.0,0.0,5.0,1.0,5.0,10.0,1.0,2.0,0.0,0.0,1.11,10.0,19.0,Le Championnat\22-23.csv
2023-01-11,Ligue 1,22-23,Strasbourg,Lens,2,2,D,9.0,15.0,6.0,8.0,3.0,4.0,15.0,10.0,1.0,1.0,0.0,0.0,3.8,3.5,1.95,Le Championnat\22-23.csv
2023-01-11,Ligue 1,22-23,Troyes,Marseille,0,2,A,5.0,13.0,1.0,4.0,4.0,7.0,12.0,13.0,2.0,3.0,0.0,0.0,5.0,4.0,1.67,Le Championnat\22-23.csv
2023-01-12,Premier League,22-23,Fulham,Chelsea,2,1,H,8.0,20.0,3.0,10.0,5.0,7.0,12.0,16.0,4.0,3.0,0.0,1.0,3.3,3.5,2.15,Premier League\22-23.csv
2023-01-13,La Liga,22-23,Celta,Villarreal,1,1,D,21.0,3.0,8.0,1.0,14.0,3.0,11.0,8.0,0.0,2.0,0.0,0.0,2.88,3.3,2.5,La Liga Primera Division\22-23.csv
2023-01-13,Premier League,22-23,Aston Villa,Leeds,2,1,H,11.0,16.0,5.0,4.0,0.0,11.0,12.0,8.0,2.0,2.0,0.0,0.0,1.91,3.6,4.0,Premier League\22-23.csv
2023-01-13,Serie A,22-23,Napoli,Juventus,5,1,H,14.0,11.0,10.0,2.0,2.0,5.0,10.0,9.0,0.0,1.0,0.0,0.0,1.91,3.5,4.0,Seire\22-23.csv
2023-01-14,La Liga,22-23,Girona,Sevilla,2,1,H,19.0,10.0,7.0,2.0,5.0,2.0,11.0,7.0,3.0,1.0,0.0,0.0,2.38,3.4,3.0,La Liga Primera Division\22-23.csv
2023-01-14,La Liga,22-23,Osasuna,Mallorca,1,0,H,15.0,6.0,4.0,2.0,3.0,1.0,15.0,19.0,2.0,3.0,0.0,0.0,2.0,3.1,4.33,La Liga Primera Division\22-23.csv
2023-01-14,La Liga,22-23,Sociedad,Ath Bilbao,3,1,H,11.0,6.0,5.0,2.0,4.0,2.0,20.0,15.0,5.0,1.0,0.0,1.0,2.4,3.2,3.1,La Liga Primera Division\22-23.csv
2023-01-14,La Liga,22-23,Valladolid,Vallecano,0,1,A,9.0,13.0,2.0,6.0,4.0,8.0,17.0,18.0,2.0,2.0,0.0,0.0,2.75,3.25,2.63,La Liga Primera Division\22-23.csv
2023-01-14,Ligue 1,22-23,Lens,Auxerre,1,0,H,10.0,6.0,2.0,1.0,9.0,2.0,21.0,16.0,2.0,4.0,0.0,1.0,1.36,4.75,9.0,Le Championnat\22-23.csv
2023-01-14,Ligue 1,22-23,Lyon,Strasbourg,1,2,A,28.0,8.0,7.0,6.0,14.0,2.0,10.0,16.0,1.0,3.0,0.0,0.0,1.6,4.2,5.25,Le Championnat\22-23.csv
2023-01-14,Ligue 1,22-23,Marseille,Lorient,3,1,H,16.0,11.0,8.0,3.0,6.0,3.0,14.0,12.0,1.0,0.0,0.0,0.0,1.4,5.0,7.5,Le Championnat\22-23.csv
2023-01-14,Premier League,22-23,Brentford,Bournemouth,2,0,H,12.0,7.0,4.0,2.0,5.0,3.0,5.0,9.0,1.0,1.0,0.0,0.0,1.65,4.0,5.25,Premier League\22-23.csv
2023-01-14,Premier League,22-23,Brighton,Liverpool,3,0,H,16.0,6.0,9.0,2.0,7.0,1.0,8.0,15.0,1.0,3.0,0.0,0.0,3.4,3.6,2.1,Premier League\22-23.csv
2023-01-14,Premier League,22-23,Everton,Southampton,1,2,A,12.0,13.0,4.0,5.0,6.0,4.0,7.0,19.0,0.0,3.0,0.0,0.0,2.25,3.25,3.3,Premier League\22-23.csv
2023-01-14,Premier League,22-23,Man United,Man City,2,1,H,8.0,5.0,4.0,1.0,1.0,2.0,15.0,5.0,3.0,0.0,0.0,0.0,4.2,3.6,1.85,Premier League\22-23.csv
2023-01-14,Premier League,22-23,Nott'm Forest,Leicester,2,0,H,15.0,6.0,5.0,1.0,3.0,5.0,11.0,12.0,1.0,2.0,0.0,0.0,2.7,3.3,2.63,Premier League\22-23.csv
2023-01-14,Premier League,22-23,Wolves,West Ham,1,0,H,17.0,16.0,4.0,4.0,4.0,3.0,10.0,7.0,0.0,2.0,0.0,0.0,2.63,3.3,2.7,Premier League\22-23.csv
2023-01-14,Serie A,22-23,Cremonese,Monza,2,3,A,11.0,8.0,7.0,3.0,4.0,2.0,12.0,12.0,2.0,4.0,0.0,0.0,2.8,3.3,2.55,Seire\22-23.csv
2023-01-14,Serie A,22-23,Inter,Verona,1,0,H,11.0,6.0,3.0,1.0,3.0,4.0,11.0,13.0,0.0,3.0,0.0,0.0,1.3,5.5,9.5,Seire\22-23.csv
2023-01-14,Serie A,22-23,Lecce,Milan,2,2,D,17.0,12.0,3.0,5.0,8.0,4.0,11.0,12.0,1.0,2.0,0.0,0.0,5.75,3.8,1.62,Seire\22-23.csv
2023-01-15,La Liga,22-23,Almeria,Ath Madrid,1,1,D,14.0,12.0,3.0,6.0,3.0,4.0,14.0,12.0,4.0,4.0,0.0,1.0,5.0,3.75,1.7,La Liga Primera Division\22-23.csv
2023-01-15,La Liga,22-23,Getafe,Espanol,1,2,A,10.0,10.0,2.0,4.0,5.0,1.0,20.0,13.0,2.0,3.0,0.0,0.0,2.5,3.0,3.1,La Liga Primera Division\22-23.csv
2023-01-15,Ligue 1,22-23,Angers,Clermont,1,2,A,5.0,10.0,1.0,6.0,3.0,1.0,15.0,11.0,2.0,2.0,0.0,0.0,2.45,3.4,2.88,Le Championnat\22-23.csv
2023-01-15,Ligue 1,22-23,Lille,Troyes,5,1,H,23.0,10.0,13.0,2.0,7.0,2.0,12.0,5.0,1.0,0.0,0.0,0.0,1.4,4.75,8.0,Le Championnat\22-23.csv
2023-01-15,Ligue 1,22-23,Monaco,Ajaccio,7,1,H,11.0,5.0,8.0,2.0,3.0,3.0,8.0,14.0,1.0,2.0,0.0,0.0,1.4,4.75,8.0,Le Championnat\22-23.csv
2023-01-15,Ligue 1,22-23,Montpellier,Nantes,0,3,A,11.0,12.0,5.0,7.0,3.0,5.0,13.0,14.0,1.0,2.0,2.0,0.0,2.55,3.4,2.75,Le Championnat\22-23.csv
2023-01-15,Ligue 1,22-23,Reims,Nice,0,0,D,13.0,6.0,2.0,4.0,5.0,3.0,5.0,5.0,1.0,1.0,0.0,0.0,2.4,3.25,3.0,Le Championnat\22-23.csv
2023-01-15,Ligue 1,22-23,Rennes,Paris SG,1,0,H,8.0,8.0,6.0,1.0,4.0,5.0,8.0,17.0,0.0,0.0,0.0,0.0,5.0,4.75,1.57,Le Championnat\22-23.csv
2023-01-15,Ligue 1,22-23,Toulouse,Brest,1,1,D,16.0,17.0,7.0,5.0,10.0,5.0,16.0,12.0,2.0,2.0,0.0,0.0,1.95,3.6,3.75,Le Championnat\22-23.csv
2023-01-15,Premier League,22-23,Chelsea,Crystal Palace,1,0,H,15.0,10.0,5.0,5.0,11.0,7.0,10.0,17.0,2.0,5.0,0.0,0.0,1.62,4.0,5.25,Premier League\22-23.csv
2023-01-15,Premier League,22-23,Newcastle,Fulham,1,0,H,20.0,5.0,5.0,0.0,10.0,5.0,6.0,14.0,1.0,3.0,0.0,0.0,1.5,4.33,6.5,Premier League\22-23.csv
2023-01-15,Premier League,22-23,Tottenham,Arsenal,0,2,A,17.0,14.0,7.0,5.0,4.0,3.0,16.0,15.0,4.0,2.0,0.0,0.0,3.1,3.6,2.2,Premier League\22-23.csv
2023-01-15,Serie A,22-23,Atalanta,Salernitana,8,2,H,19.0,7.0,13.0,2.0,5.0,2.0,10.0,12.0,1.0,0.0,0.0,0.0,1.4,5.0,7.0,Seire\22-23.csv
2023-01-15,Serie A,22-23,Roma,Fiorentina,2,0,H,10.0,7.0,4.0,3.0,5.0,9.0,15.0,12.0,3.0,4.0,0.0,1.0,1.95,3.5,4.0,Seire\22-23.csv
2023-01-15,Serie A,22-23,Sassuolo,Lazio,0,2,A,12.0,12.0,2.0,3.0,7.0,3.0,17.0,10.0,5.0,3.0,0.0,0.0,3.2,3.5,2.2,Seire\22-23.csv
2023-01-15,Serie A,22-23,Torino,Spezia,0,1,A,11.0,13.0,4.0,5.0,7.0,2.0,13.0,12.0,3.0,3.0,0.0,0.0,1.62,3.8,5.5,Seire\22-23.csv
2023-01-15,Serie A,22-23,Udinese,Bologna,1,2,A,20.0,15.0,4.0,2.0,6.0,4.0,10.0,17.0,1.0,3.0,0.0,0.0,1.91,3.4,4.2,Seire\22-23.csv
2023-01-16,La Liga,22-23,Cadiz,Elche,1,1,D,16.0,12.0,3.0,5.0,3.0,6.0,11.0,21.0,3.0,2.0,0.0,0.0,1.91,3.4,4.33,La Liga Primera Division\22-23.csv
2023-01-16,Serie A,22-23,Empoli,Sampdoria,1,0,H,16.0,16.0,5.0,7.0,3.0,3.0,15.0,16.0,5.0,6.0,0.0,0.0,2.2,3.2,3.5,Seire\22-23.csv
2023-01-18,Premier League,22-23,Crystal Palace,Man United,1,1,D,10.0,15.0,5.0,4.0,3.0,3.0,9.0,10.0,1.0,2.0,0.0,0.0,4.5,3.6,1.8,Premier League\22-23.csv
2023-01-19,Premier League,22-23,Man City,Tottenham,4,2,H,16.0,9.0,6.0,3.0,8.0,3.0,10.0,14.0,1.0,2.0,0.0,0.0,1.36,5.0,8.5,Premier League\22-23.csv
2023-01-20,Bundesliga,22-23,RB Leipzig,Bayern Munich,1,1,D,10.0,7.0,3.0,2.0,3.0,2.0,17.0,12.0,2.0,3.0,0.0,0.0,3.6,4.33,1.85,Bundesliga\22-23.csv
2023-01-20,La Liga,22-23,Mallorca,Celta,1,0,H,8.0,10.0,3.0,3.0,4.0,6.0,15.0,11.0,2.0,3.0,0.0,0.0,2.8,2.75,3.0,La Liga Primera Division\22-23.csv
2023-01-21,Bundesliga,22-23,Bochum,Hertha,3,1,H,10.0,10.0,3.0,2.0,1.0,6.0,13.0,13.0,1.0,1.0,0.0,0.0,2.38,3.5,2.9,Bundesliga\22-23.csv
2023-01-21,Bundesliga,22-23,Ein Frankfurt,Schalke 04,3,0,H,11.0,18.0,3.0,4.0,5.0,4.0,14.0,10.0,2.0,3.0,0.0,0.0,1.36,5.0,8.5,Bundesliga\22-23.csv
2023-01-21,Bundesliga,22-23,FC Koln,Werder Bremen,7,1,H,15.0,4.0,7.0,2.0,2.0,2.0,10.0,14.0,0.0,0.0,0.0,0.0,2.25,3.8,2.9,Bundesliga\22-23.csv
2023-01-21,Bundesliga,22-23,Stuttgart,Mainz,1,1,D,16.0,12.0,4.0,2.0,3.0,5.0,15.0,17.0,1.0,3.0,0.0,0.0,2.4,3.5,2.88,Bundesliga\22-23.csv
2023-01-21,Bundesliga,22-23,Union Berlin,Hoffenheim,3,1,H,23.0,10.0,5.0,5.0,9.0,4.0,11.0,13.0,2.0,1.0,0.0,0.0,2.25,3.4,3.2,Bundesliga\22-23.csv
2023-01-21,Bundesliga,22-23,Wolfsburg,Freiburg,6,0,H,13.0,9.0,11.0,1.0,0.0,5.0,11.0,12.0,1.0,2.0,0.0,0.0,2.55,3.4,2.75,Bundesliga\22-23.csv
2023-01-21,La Liga,22-23,Ath Madrid,Valladolid,3,0,H,18.0,7.0,8.0,1.0,4.0,1.0,12.0,7.0,1.0,1.0,0.0,0.0,1.4,4.75,8.5,La Liga Primera Division\22-23.csv
2023-01-21,La Liga,22-23,Espanol,Betis,1,0,H,8.0,13.0,2.0,4.0,7.0,4.0,18.0,8.0,3.0,2.0,0.0,0.0,2.7,3.2,2.7,La Liga Primera Division\22-23.csv
2023-01-21,La Liga,22-23,Sevilla,Cadiz,1,0,H,17.0,4.0,9.0,1.0,8.0,1.0,15.0,14.0,1.0,4.0,0.0,1.0,1.7,3.75,5.0,La Liga Primera Division\22-23.csv
2023-01-21,La Liga,22-23,Vallecano,Sociedad,0,2,A,14.0,12.0,2.0,7.0,3.0,4.0,11.0,11.0,0.0,0.0,0.0,0.0,3.1,3.2,2.38,La Liga Primera Division\22-23.csv
2023-01-21,Premier League,22-23,Bournemouth,Nott'm Forest,1,1,D,16.0,20.0,4.0,5.0,4.0,6.0,10.0,7.0,1.0,2.0,0.0,0.0,2.75,3.1,2.75,Premier League\22-23.csv
2023-01-21,Premier League,22-23,Crystal Palace,Newcastle,0,0,D,6.0,16.0,1.0,7.0,3.0,15.0,13.0,7.0,4.0,2.0,0.0,0.0,4.4,3.5,1.85,Premier League\22-23.csv
2023-01-21,Premier League,22-23,Leicester,Brighton,2,2,D,9.0,13.0,2.0,4.0,5.0,6.0,9.0,9.0,0.0,1.0,0.0,0.0,3.6,3.5,2.05,Premier League\22-23.csv
2023-01-21,Premier League,22-23,Liverpool,Chelsea,0,0,D,15.0,11.0,3.0,2.0,5.0,5.0,16.0,9.0,3.0,1.0,0.0,0.0,1.85,3.75,4.0,Premier League\22-23.csv
2023-01-21,Premier League,22-23,Southampton,Aston Villa,0,1,A,8.0,16.0,5.0,5.0,2.0,2.0,19.0,9.0,1.0,2.0,0.0,0.0,2.88,3.25,2.55,Premier League\22-23.csv
2023-01-21,Premier League,22-23,West Ham,Everton,2,0,H,11.0,5.0,4.0,2.0,4.0,9.0,9.0,6.0,1.0,1.0,0.0,0.0,1.8,3.75,4.75,Premier League\22-23.csv
2023-01-21,Serie A,22-23,Fiorentina,Torino,0,1,A,19.0,9.0,5.0,3.0,5.0,3.0,9.0,23.0,2.0,2.0,0.0,0.0,2.1,3.3,3.6,Seire\22-23.csv
2023-01-21,Serie A,22-23,Salernitana,Napoli,0,2,A,5.0,9.0,2.0,4.0,3.0,4.0,14.0,15.0,2.0,2.0,0.0,0.0,9.5,5.75,1.29,Seire\22-23.csv
2023-01-21,Serie A,22-23,Verona,Lecce,2,0,H,11.0,9.0,4.0,3.0,5.0,4.0,15.0,12.0,3.0,0.0,0.0,0.0,2.38,3.1,3.2,Seire\22-23.csv
2023-01-22,Bundesliga,22-23,Dortmund,Augsburg,4,3,H,27.0,14.0,10.0,4.0,7.0,3.0,6.0,9.0,1.0,4.0,0.0,0.0,1.3,6.0,8.0,Bundesliga\22-23.csv
2023-01-22,Bundesliga,22-23,M'gladbach,Leverkusen,2,3,A,15.0,13.0,8.0,5.0,2.0,3.0,12.0,14.0,3.0,2.0,0.0,0.0,2.63,3.8,2.45,Bundesliga\22-23.csv
2023-01-22,La Liga,22-23,Ath Bilbao,Real Madrid,0,2,A,18.0,10.0,3.0,4.0,12.0,2.0,17.0,10.0,3.0,2.0,0.0,0.0,2.9,3.4,2.38,La Liga Primera Division\22-23.csv
2023-01-22,La Liga,22-23,Barcelona,Getafe,1,0,H,8.0,7.0,4.0,3.0,4.0,2.0,11.0,6.0,1.0,2.0,0.0,0.0,1.18,8.0,15.0,La Liga Primera Division\22-23.csv
2023-01-22,La Liga,22-23,Elche,Osasuna,1,1,D,13.0,8.0,4.0,4.0,7.0,2.0,19.0,9.0,2.0,1.0,0.0,0.0,3.5,3.25,2.15,La Liga Primera Division\22-23.csv
2023-01-22,La Liga,22-23,Villarreal,Girona,1,0,H,19.0,8.0,9.0,1.0,3.0,2.0,21.0,15.0,5.0,5.0,0.0,1.0,1.73,3.8,4.5,La Liga Primera Division\22-23.csv
2023-01-22,Premier League,22-23,Arsenal,Man United,3,2,H,25.0,6.0,5.0,4.0,12.0,4.0,8.0,9.0,1.0,2.0,0.0,0.0,1.8,3.8,4.2,Premier League\22-23.csv
2023-01-22,Premier League,22-23,Leeds,Brentford,0,0,D,9.0,6.0,5.0,0.0,2.0,3.0,10.0,18.0,2.0,2.0,0.0,0.0,2.38,3.6,2.88,Premier League\22-23.csv
2023-01-22,Premier League,22-23,Man City,Wolves,3,0,H,13.0,10.0,7.0,1.0,5.0,7.0,10.0,10.0,1.0,2.0,0.0,0.0,1.2,8.0,11.0,Premier League\22-23.csv
2023-01-22,Serie A,22-23,Juventus,Atalanta,3,3,D,15.0,14.0,8.0,4.0,6.0,4.0,9.0,6.0,1.0,2.0,0.0,0.0,2.1,3.4,3.5,Seire\22-23.csv
2023-01-22,Serie A,22-23,Monza,Sassuolo,1,1,D,14.0,13.0,3.0,1.0,10.0,4.0,17.0,18.0,2.0,2.0,0.0,0.0,2.2,3.4,3.3,Seire\22-23.csv
